 ( Cross-section is:           18.8035945251 +/-            0.0045383327)
 (                   F            [vanillafiles] )
 (                   1            [nmin] )
 (                   2            [nmax] )
 (                   T            [clustering] )
 (                   F            [realwt] )
 (                   0            [colourchoice] )
 (              0.0100            [rtsmin] )
 (              0.0049            [cutoff] )
 (              0.1000            [aii] )
 (              0.1000            [aif] )
 (              0.1000            [afi] )
 (              1.0000            [aff] )
 (              1.0000            [bfi] )
 (              1.0000            [bff] )

    HIST =   1
 10 < m(3456) < 2010                                                                                 
     20.0000         0.00000         0.00000    
     40.0000         0.00000         0.00000    
     60.0000         0.00000         0.00000    
     80.0000         0.00000         0.00000    
     100.000        0.971023E-02    0.211724E-03
     120.000        0.347583E-01    0.779457E-04
     140.000        0.352717E-01    0.703239E-04
     160.000        0.281457E-01    0.585982E-04
     180.000        0.639605E-01    0.719112E-04
     200.000        0.156537        0.105805E-03
     220.000        0.135455        0.953717E-04
     240.000        0.102762        0.838548E-04
     260.000        0.772405E-01    0.714512E-04
     280.000        0.586113E-01    0.636722E-04
     300.000        0.450178E-01    0.555251E-04
     320.000        0.349046E-01    0.488762E-04
     340.000        0.275604E-01    0.463062E-04
     360.000        0.218832E-01    0.396364E-04
     380.000        0.175881E-01    0.358734E-04
     400.000        0.142382E-01    0.324064E-04
     420.000        0.116050E-01    0.291096E-04
     440.000        0.962619E-02    0.290409E-04
     460.000        0.791635E-02    0.269534E-04
     480.000        0.660043E-02    0.236886E-04
     500.000        0.553315E-02    0.211694E-04
     520.000        0.469290E-02    0.197107E-04
     540.000        0.396169E-02    0.185397E-04
     560.000        0.336300E-02    0.169335E-04
     580.000        0.283782E-02    0.176498E-04
     600.000        0.243993E-02    0.143534E-04
     620.000        0.210774E-02    0.136583E-04
     640.000        0.183054E-02    0.125256E-04
     660.000        0.158381E-02    0.125064E-04
     680.000        0.137300E-02    0.113895E-04
     700.000        0.119535E-02    0.102966E-04
     720.000        0.103100E-02    0.965270E-05
     740.000        0.953121E-03    0.105720E-04
     760.000        0.827961E-03    0.119792E-04
     780.000        0.707205E-03    0.963574E-05
     800.000        0.639173E-03    0.999340E-05
     820.000        0.577325E-03    0.108544E-04
     840.000        0.501602E-03    0.873507E-05
     860.000        0.452815E-03    0.785690E-05
     880.000        0.398169E-03    0.782299E-05
     900.000        0.360997E-03    0.784360E-05
     920.000        0.347333E-03    0.132894E-04
     940.000        0.283223E-03    0.153797E-04
     960.000        0.268207E-03    0.622855E-05
     980.000        0.253305E-03    0.641066E-05
     1000.00        0.217987E-03    0.520321E-05
     1020.00        0.202513E-03    0.713191E-05
     1040.00        0.182772E-03    0.478817E-05
     1060.00        0.158558E-03    0.348931E-05
     1080.00        0.149966E-03    0.493394E-05
     1100.00        0.131979E-03    0.317874E-05
     1120.00        0.121730E-03    0.292493E-05
     1140.00        0.117976E-03    0.327426E-05
     1160.00        0.994967E-04    0.244597E-05
     1180.00        0.951480E-04    0.270991E-05
     1200.00        0.885766E-04    0.259809E-05
     1220.00        0.822537E-04    0.256076E-05
     1240.00        0.738851E-04    0.233236E-05
     1260.00        0.692463E-04    0.258204E-05
     1280.00        0.634554E-04    0.242970E-05
     1300.00        0.591070E-04    0.219651E-05
     1320.00        0.608798E-04    0.294018E-05
     1340.00        0.465696E-04    0.158131E-05
     1360.00        0.466566E-04    0.238075E-05
     1380.00        0.424924E-04    0.221178E-05
     1400.00        0.407440E-04    0.200460E-05
     1420.00        0.385890E-04    0.202859E-05
     1440.00        0.345974E-04    0.197356E-05
     1460.00        0.303254E-04    0.166076E-05
     1480.00        0.294464E-04    0.147788E-05
     1500.00        0.256959E-04    0.118340E-05
     1520.00        0.249693E-04    0.181933E-05
     1540.00        0.245241E-04    0.176767E-05
     1560.00        0.219862E-04    0.133861E-05
     1580.00        0.241623E-04    0.153004E-05
     1600.00        0.200590E-04    0.162908E-05
     1620.00        0.166948E-04    0.113235E-05
     1640.00        0.164670E-04    0.108032E-05
     1660.00        0.135702E-04    0.798343E-06
     1680.00        0.133700E-04    0.843029E-06
     1700.00        0.129698E-04    0.839413E-06
     1720.00        0.127121E-04    0.858661E-06
     1740.00        0.136893E-04    0.307299E-05
     1760.00        0.114997E-04    0.120121E-05
     1780.00        0.119098E-04    0.117990E-05
     1800.00        0.104925E-04    0.824154E-06
     1820.00        0.993859E-05    0.819032E-06
     1840.00        0.868951E-05    0.802094E-06
     1860.00        0.845906E-05    0.680246E-06
     1880.00        0.685519E-05    0.539062E-06
     1900.00        0.713826E-05    0.624447E-06
     1920.00        0.589241E-05    0.392590E-06
     1940.00        0.721737E-05    0.700661E-06
     1960.00        0.647015E-05    0.535429E-06
     1980.00        0.517859E-05    0.390723E-06
     2000.00        0.497256E-05    0.369660E-06

 AVG = 0.261E+03     RMS = 0.000E+00 INTEGRAL = 0.188E+02

ENTRIES= 286985848 U`FLOW=         0 O`FLOW=    268241


    HIST =   2
 60 < m(3456) < 2010                                                                                 
     65.0000         0.00000         0.00000    
     75.0000         0.00000         0.00000    
     85.0000         0.00000         0.00000    
     95.0000         0.00000         0.00000    
     105.000        0.194205E-01    0.423449E-03
     115.000        0.314069E-01    0.111278E-03
     125.000        0.381098E-01    0.109214E-03
     135.000        0.372039E-01    0.106349E-03
     145.000        0.333395E-01    0.920884E-04
     155.000        0.293390E-01    0.862592E-04
     165.000        0.269525E-01    0.793716E-04
     175.000        0.311294E-01    0.795563E-04
     185.000        0.967916E-01    0.119903E-03
     195.000        0.155764        0.145621E-03
     205.000        0.157310        0.154090E-03
     215.000        0.144147        0.140479E-03
     225.000        0.126764        0.129522E-03
     235.000        0.110186        0.124996E-03
     245.000        0.953386E-01    0.112141E-03
     255.000        0.827613E-01    0.106306E-03
     265.000        0.717196E-01    0.957150E-04
     275.000        0.625418E-01    0.956627E-04
     285.000        0.546809E-01    0.841964E-04
     295.000        0.478761E-01    0.805794E-04
     305.000        0.421595E-01    0.765061E-04
     315.000        0.371032E-01    0.708785E-04
     325.000        0.327060E-01    0.673812E-04
     335.000        0.292419E-01    0.699494E-04
     345.000        0.258788E-01    0.607406E-04
     355.000        0.231198E-01    0.573860E-04
     365.000        0.206466E-01    0.547207E-04
     375.000        0.185419E-01    0.520378E-04
     385.000        0.166343E-01    0.494146E-04
     395.000        0.149673E-01    0.466163E-04
     405.000        0.135091E-01    0.450447E-04
     415.000        0.121837E-01    0.420834E-04
     425.000        0.110264E-01    0.402418E-04
     435.000        0.100655E-01    0.440187E-04
     445.000        0.918691E-02    0.379011E-04
     455.000        0.824887E-02    0.414382E-04
     465.000        0.758382E-02    0.344857E-04
     475.000        0.688736E-02    0.331688E-04
     485.000        0.631350E-02    0.338341E-04
     495.000        0.576315E-02    0.306201E-04
     505.000        0.530315E-02    0.292439E-04
     515.000        0.488855E-02    0.280760E-04
     525.000        0.449724E-02    0.276756E-04
     535.000        0.415286E-02    0.274873E-04
     545.000        0.377052E-02    0.248885E-04
     555.000        0.347363E-02    0.234331E-04
     565.000        0.325237E-02    0.244528E-04
     575.000        0.297207E-02    0.259101E-04
     585.000        0.270356E-02    0.239746E-04
     595.000        0.254277E-02    0.212268E-04
     605.000        0.233708E-02    0.193275E-04
     615.000        0.219149E-02    0.195235E-04
     625.000        0.202399E-02    0.191064E-04
     635.000        0.190342E-02    0.184858E-04
     645.000        0.175766E-02    0.169074E-04
     655.000        0.164472E-02    0.174218E-04
     665.000        0.152290E-02    0.179483E-04
     675.000        0.143385E-02    0.162771E-04
     685.000        0.131215E-02    0.159359E-04
     695.000        0.122572E-02    0.148703E-04
     705.000        0.116498E-02    0.142465E-04
     715.000        0.105203E-02    0.141099E-04
     725.000        0.100998E-02    0.131764E-04
     735.000        0.983055E-03    0.144983E-04
     745.000        0.923187E-03    0.153907E-04
     755.000        0.824380E-03    0.150826E-04
     765.000        0.831542E-03    0.186152E-04
     775.000        0.740776E-03    0.139196E-04
     785.000        0.673634E-03    0.133281E-04
     795.000        0.663920E-03    0.139278E-04
     805.000        0.614426E-03    0.143349E-04
     815.000        0.590475E-03    0.144265E-04
     825.000        0.564174E-03    0.162218E-04
     835.000        0.527236E-03    0.128390E-04
     845.000        0.475969E-03    0.118477E-04
     855.000        0.466143E-03    0.112861E-04
     865.000        0.439487E-03    0.109338E-04
     875.000        0.398770E-03    0.975380E-05
     885.000        0.397569E-03    0.122336E-04
     895.000        0.368726E-03    0.117400E-04
     905.000        0.353268E-03    0.104049E-04
     915.000        0.364804E-03    0.232261E-04
     925.000        0.329862E-03    0.129224E-04
     935.000        0.303014E-03    0.812357E-05
     945.000        0.263432E-03    0.296673E-04
     955.000        0.278394E-03    0.972424E-05
     965.000        0.258020E-03    0.778581E-05
     975.000        0.262099E-03    0.875022E-05
     985.000        0.244510E-03    0.937124E-05
     995.000        0.224531E-03    0.776122E-05
     1005.00        0.211443E-03    0.693234E-05
     1015.00        0.213045E-03    0.785011E-05
     1025.00        0.191981E-03    0.119093E-04
     1035.00        0.190677E-03    0.796256E-05
     1045.00        0.174867E-03    0.532018E-05
     1055.00        0.168793E-03    0.547950E-05
     1065.00        0.148323E-03    0.432162E-05
     1075.00        0.151476E-03    0.608493E-05
     1085.00        0.148456E-03    0.776846E-05
     1095.00        0.131971E-03    0.400497E-05
     1105.00        0.131987E-03    0.493741E-05
     1115.00        0.123465E-03    0.445202E-05
     1125.00        0.119994E-03    0.379480E-05
     1135.00        0.119478E-03    0.475054E-05
     1145.00        0.116474E-03    0.450728E-05
     1155.00        0.103794E-03    0.357914E-05
     1165.00        0.951990E-04    0.333481E-05
     1175.00        0.918744E-04    0.297360E-05
     1185.00        0.984216E-04    0.453126E-05
     1195.00        0.913731E-04    0.328919E-05
     1205.00        0.857800E-04    0.402263E-05
     1215.00        0.839796E-04    0.402417E-05
     1225.00        0.805278E-04    0.316797E-05
     1235.00        0.767978E-04    0.329310E-05
     1245.00        0.709724E-04    0.330382E-05
     1255.00        0.686615E-04    0.338914E-05
     1265.00        0.698312E-04    0.389634E-05
     1275.00        0.616415E-04    0.280161E-05
     1285.00        0.652694E-04    0.397049E-05
     1295.00        0.585495E-04    0.309892E-05
     1305.00        0.596645E-04    0.311374E-05
     1315.00        0.609615E-04    0.435852E-05
     1325.00        0.607981E-04    0.394739E-05
     1335.00        0.497317E-04    0.247332E-05
     1345.00        0.434075E-04    0.197102E-05
     1355.00        0.496235E-04    0.402364E-05
     1365.00        0.436897E-04    0.254604E-05
     1375.00        0.428003E-04    0.243383E-05
     1385.00        0.421844E-04    0.369383E-05
     1395.00        0.412146E-04    0.241876E-05
     1405.00        0.402734E-04    0.319739E-05
     1415.00        0.388845E-04    0.239603E-05
     1425.00        0.382935E-04    0.327412E-05
     1435.00        0.378033E-04    0.344429E-05
     1445.00        0.313915E-04    0.192784E-05
     1455.00        0.302719E-04    0.231994E-05
     1465.00        0.303789E-04    0.237706E-05
     1475.00        0.308666E-04    0.236282E-05
     1485.00        0.280261E-04    0.177585E-05
     1495.00        0.275840E-04    0.163344E-05
     1505.00        0.238078E-04    0.171278E-05
     1515.00        0.239078E-04    0.157218E-05
     1525.00        0.260309E-04    0.328147E-05
     1535.00        0.262401E-04    0.281475E-05
     1545.00        0.228081E-04    0.213912E-05
     1555.00        0.219163E-04    0.199946E-05
     1565.00        0.220560E-04    0.178036E-05
     1575.00        0.247581E-04    0.237992E-05
     1585.00        0.235664E-04    0.192357E-05
     1595.00        0.174994E-04    0.112892E-05
     1605.00        0.226186E-04    0.305633E-05
     1615.00        0.168712E-04    0.178408E-05
     1625.00        0.165185E-04    0.139498E-05
     1635.00        0.171767E-04    0.178447E-05
     1645.00        0.157573E-04    0.121821E-05
     1655.00        0.140465E-04    0.127549E-05
     1665.00        0.130940E-04    0.960490E-06
     1675.00        0.132432E-04    0.101662E-05
     1685.00        0.134968E-04    0.134510E-05
     1695.00        0.144153E-04    0.150269E-05
     1705.00        0.115243E-04    0.748586E-06
     1715.00        0.149684E-04    0.151230E-05
     1725.00        0.104559E-04    0.813717E-06
     1735.00        0.167195E-04    0.603896E-05
     1745.00        0.106591E-04    0.114197E-05
     1755.00        0.120009E-04    0.213399E-05
     1765.00        0.109985E-04    0.110350E-05
     1775.00        0.132704E-04    0.164384E-05
     1785.00        0.105492E-04    0.169305E-05
     1795.00        0.116004E-04    0.144166E-05
     1805.00        0.938459E-05    0.799081E-06
     1815.00        0.947587E-05    0.116543E-05
     1825.00        0.104013E-04    0.115109E-05
     1835.00        0.940202E-05    0.144021E-05
     1845.00        0.797699E-05    0.706548E-06
     1855.00        0.983770E-05    0.114167E-05
     1865.00        0.708042E-05    0.739957E-06
     1875.00        0.721589E-05    0.893286E-06
     1885.00        0.649450E-05    0.603648E-06
     1895.00        0.691166E-05    0.604049E-06
     1905.00        0.736485E-05    0.109310E-05
     1915.00        0.641533E-05    0.604092E-06
     1925.00        0.536950E-05    0.501579E-06
     1935.00        0.827786E-05    0.124551E-05
     1945.00        0.615689E-05    0.642197E-06
     1955.00        0.770836E-05    0.964617E-06
     1965.00        0.523194E-05    0.465027E-06
     1975.00        0.536750E-05    0.655456E-06
     1985.00        0.498967E-05    0.425484E-06
     1995.00        0.442932E-05    0.413089E-06
     2005.00        0.551580E-05    0.613149E-06

 AVG = 0.261E+03     RMS = 0.000E+00 INTEGRAL = 0.188E+02

ENTRIES= 286985848 U`FLOW=         0 O`FLOW=    268241


    HIST =   3
 250 < m(3456) < 4000                                                                                
     260.000        0.772405E-01    0.714512E-04
     280.000        0.586113E-01    0.636722E-04
     300.000        0.450178E-01    0.555251E-04
     320.000        0.349046E-01    0.488762E-04
     340.000        0.275604E-01    0.463062E-04
     360.000        0.218832E-01    0.396364E-04
     380.000        0.175881E-01    0.358734E-04
     400.000        0.142382E-01    0.324064E-04
     420.000        0.116050E-01    0.291096E-04
     440.000        0.962619E-02    0.290409E-04
     460.000        0.791635E-02    0.269534E-04
     480.000        0.660043E-02    0.236886E-04
     500.000        0.553315E-02    0.211694E-04
     520.000        0.469290E-02    0.197107E-04
     540.000        0.396169E-02    0.185397E-04
     560.000        0.336300E-02    0.169335E-04
     580.000        0.283782E-02    0.176498E-04
     600.000        0.243993E-02    0.143534E-04
     620.000        0.210774E-02    0.136583E-04
     640.000        0.183054E-02    0.125256E-04
     660.000        0.158381E-02    0.125064E-04
     680.000        0.137300E-02    0.113895E-04
     700.000        0.119535E-02    0.102966E-04
     720.000        0.103100E-02    0.965270E-05
     740.000        0.953121E-03    0.105720E-04
     760.000        0.827961E-03    0.119792E-04
     780.000        0.707205E-03    0.963574E-05
     800.000        0.639173E-03    0.999340E-05
     820.000        0.577325E-03    0.108544E-04
     840.000        0.501602E-03    0.873507E-05
     860.000        0.452815E-03    0.785690E-05
     880.000        0.398169E-03    0.782299E-05
     900.000        0.360997E-03    0.784360E-05
     920.000        0.347333E-03    0.132894E-04
     940.000        0.283223E-03    0.153797E-04
     960.000        0.268207E-03    0.622855E-05
     980.000        0.253305E-03    0.641066E-05
     1000.00        0.217987E-03    0.520321E-05
     1020.00        0.202513E-03    0.713191E-05
     1040.00        0.182772E-03    0.478817E-05
     1060.00        0.158558E-03    0.348931E-05
     1080.00        0.149966E-03    0.493394E-05
     1100.00        0.131979E-03    0.317874E-05
     1120.00        0.121730E-03    0.292493E-05
     1140.00        0.117976E-03    0.327426E-05
     1160.00        0.994967E-04    0.244597E-05
     1180.00        0.951480E-04    0.270991E-05
     1200.00        0.885766E-04    0.259809E-05
     1220.00        0.822537E-04    0.256076E-05
     1240.00        0.738851E-04    0.233236E-05
     1260.00        0.692463E-04    0.258204E-05
     1280.00        0.634554E-04    0.242970E-05
     1300.00        0.591070E-04    0.219651E-05
     1320.00        0.608798E-04    0.294018E-05
     1340.00        0.465696E-04    0.158131E-05
     1360.00        0.466566E-04    0.238075E-05
     1380.00        0.424924E-04    0.221178E-05
     1400.00        0.407440E-04    0.200460E-05
     1420.00        0.385890E-04    0.202859E-05
     1440.00        0.345974E-04    0.197356E-05
     1460.00        0.303254E-04    0.166076E-05
     1480.00        0.294464E-04    0.147788E-05
     1500.00        0.256959E-04    0.118340E-05
     1520.00        0.249693E-04    0.181933E-05
     1540.00        0.245241E-04    0.176767E-05
     1560.00        0.219862E-04    0.133861E-05
     1580.00        0.241623E-04    0.153004E-05
     1600.00        0.200590E-04    0.162908E-05
     1620.00        0.166948E-04    0.113235E-05
     1640.00        0.164670E-04    0.108032E-05
     1660.00        0.135702E-04    0.798343E-06
     1680.00        0.133700E-04    0.843029E-06
     1700.00        0.129698E-04    0.839413E-06
     1720.00        0.127121E-04    0.858661E-06
     1740.00        0.136893E-04    0.307299E-05
     1760.00        0.114997E-04    0.120121E-05
     1780.00        0.119098E-04    0.117990E-05
     1800.00        0.104925E-04    0.824154E-06
     1820.00        0.993859E-05    0.819032E-06
     1840.00        0.868951E-05    0.802094E-06
     1860.00        0.845906E-05    0.680246E-06
     1880.00        0.685519E-05    0.539062E-06
     1900.00        0.713826E-05    0.624447E-06
     1920.00        0.589241E-05    0.392590E-06
     1940.00        0.721737E-05    0.700661E-06
     1960.00        0.647015E-05    0.535429E-06
     1980.00        0.517859E-05    0.390723E-06
     2000.00        0.497256E-05    0.369660E-06
     2020.00        0.508550E-05    0.391624E-06
     2040.00        0.465304E-05    0.411642E-06
     2060.00        0.386669E-05    0.273965E-06
     2080.00        0.405200E-05    0.301343E-06
     2100.00        0.367321E-05    0.276252E-06
     2120.00        0.441158E-05    0.802494E-06
     2140.00        0.388533E-05    0.388966E-06
     2160.00        0.309034E-05    0.231336E-06
     2180.00        0.304983E-05    0.255591E-06
     2200.00        0.235975E-05    0.222803E-06
     2220.00        0.298702E-05    0.497590E-06
     2240.00        0.247262E-05    0.222459E-06
     2260.00        0.298539E-05    0.404943E-06
     2280.00        0.191512E-05    0.137038E-06
     2300.00        0.219645E-05    0.305086E-06
     2320.00        0.222961E-05    0.326590E-06
     2340.00        0.215763E-05    0.222507E-06
     2360.00        0.165733E-05    0.196116E-06
     2380.00        0.181330E-05    0.206287E-06
     2400.00        0.178621E-05    0.182384E-06
     2420.00        0.167793E-05    0.183135E-06
     2440.00        0.199372E-05    0.267136E-06
     2460.00        0.154061E-05    0.173856E-06
     2480.00        0.131739E-05    0.140654E-06
     2500.00        0.130869E-05    0.151384E-06
     2520.00        0.111773E-05    0.102041E-06
     2540.00        0.141448E-05    0.344744E-06
     2560.00        0.117821E-05    0.148973E-06
     2580.00        0.104673E-05    0.111424E-06
     2600.00        0.849436E-06    0.780355E-07
     2620.00        0.924651E-06    0.102690E-06
     2640.00        0.832854E-06    0.860753E-07
     2660.00        0.812844E-06    0.930168E-07
     2680.00        0.821984E-06    0.117145E-06
     2700.00        0.907920E-06    0.189785E-06
     2720.00        0.583785E-06    0.646536E-07
     2740.00        0.698176E-06    0.771931E-07
     2760.00        0.736461E-06    0.174004E-06
     2780.00        0.572337E-06    0.559321E-07
     2800.00        0.512612E-06    0.535213E-07
     2820.00        0.513871E-06    0.640194E-07
     2840.00        0.687821E-06    0.111609E-06
     2860.00        0.564463E-06    0.738013E-07
     2880.00        0.487337E-06    0.602527E-07
     2900.00        0.491490E-06    0.637539E-07
     2920.00        0.327799E-06    0.310424E-07
     2940.00        0.400874E-06    0.492139E-07
     2960.00        0.441914E-06    0.617097E-07
     2980.00        0.417811E-06    0.700819E-07
     3000.00        0.333074E-06    0.408432E-07
     3020.00        0.302455E-06    0.319972E-07
     3040.00        0.277744E-06    0.278466E-07
     3060.00        0.313552E-06    0.440919E-07
     3080.00        0.276395E-06    0.277271E-07
     3100.00        0.214051E-06    0.187325E-07
     3120.00        0.215367E-06    0.219185E-07
     3140.00        0.215943E-06    0.203530E-07
     3160.00        0.203204E-06    0.218420E-07
     3180.00        0.230059E-06    0.278188E-07
     3200.00        0.216710E-06    0.330478E-07
     3220.00        0.263493E-06    0.433070E-07
     3240.00        0.251393E-06    0.512898E-07
     3260.00        0.152169E-06    0.196802E-07
     3280.00        0.190698E-06    0.228615E-07
     3300.00        0.174513E-06    0.194786E-07
     3320.00        0.147828E-06    0.227330E-07
     3340.00        0.114662E-06    0.107677E-07
     3360.00        0.147233E-06    0.221322E-07
     3380.00        0.120950E-06    0.136644E-07
     3400.00        0.146964E-06    0.229540E-07
     3420.00        0.140646E-06    0.233317E-07
     3440.00        0.946923E-07    0.116762E-07
     3460.00        0.114541E-06    0.223960E-07
     3480.00        0.878619E-07    0.149691E-07
     3500.00        0.117111E-06    0.134070E-07
     3520.00        0.758769E-07    0.927387E-08
     3540.00        0.110635E-06    0.145194E-07
     3560.00        0.109035E-06    0.223496E-07
     3580.00        0.938597E-07    0.127421E-07
     3600.00        0.824163E-07    0.149694E-07
     3620.00        0.704000E-07    0.925703E-08
     3640.00        0.464928E-07    0.433253E-08
     3660.00        0.750344E-07    0.901101E-08
     3680.00        0.819890E-07    0.179918E-07
     3700.00        0.492006E-07    0.643089E-08
     3720.00        0.711213E-07    0.119108E-07
     3740.00        0.689259E-07    0.103593E-07
     3760.00        0.598585E-07    0.104679E-07
     3780.00        0.621078E-07    0.895635E-08
     3800.00        0.376080E-07    0.367319E-08
     3820.00        0.473233E-07    0.522626E-08
     3840.00        0.549982E-07    0.128152E-07
     3860.00        0.368252E-07    0.558203E-08
     3880.00        0.544882E-07    0.101666E-07
     3900.00        0.406444E-07    0.617430E-08
     3920.00        0.493858E-07    0.817813E-08
     3940.00        0.424549E-07    0.613914E-08
     3960.00        0.549566E-07    0.141143E-07
     3980.00        0.509888E-07    0.149927E-07

 AVG = 0.358E+03     RMS = 0.000E+00 INTEGRAL = 0.748E+01

ENTRIES= 275407514 U`FLOW=  11673323 O`FLOW=    173252


    HIST =   4
 250 < m(3456) < 10000                                                                               
     275.000        0.639159E-01    0.414314E-04
     325.000        0.334179E-01    0.309337E-04
     375.000        0.187820E-01    0.233117E-04
     425.000        0.111943E-01    0.187456E-04
     475.000        0.695934E-02    0.156020E-04
     525.000        0.452246E-02    0.123012E-04
     575.000        0.298888E-02    0.106642E-04
     625.000        0.204273E-02    0.835959E-05
     675.000        0.142787E-02    0.739065E-05
     725.000        0.102664E-02    0.639584E-05
     775.000        0.746850E-03    0.675085E-05
     825.000        0.554456E-03    0.626721E-05
     875.000        0.414139E-03    0.501812E-05
     925.000        0.322876E-03    0.839246E-05
     975.000        0.253511E-03    0.389768E-05
     1025.00        0.196403E-03    0.370523E-05
     1075.00        0.149804E-03    0.254649E-05
     1125.00        0.122280E-03    0.201476E-05
     1175.00        0.961325E-04    0.160155E-05
     1225.00        0.796115E-04    0.160213E-05
     1275.00        0.647906E-04    0.154770E-05
     1325.00        0.549126E-04    0.147344E-05
     1375.00        0.439025E-04    0.138694E-05
     1425.00        0.373292E-04    0.130021E-05
     1475.00        0.294255E-04    0.947357E-06
     1525.00        0.245589E-04    0.107093E-05
     1575.00        0.219593E-04    0.843945E-06
     1625.00        0.177885E-04    0.874949E-06
     1675.00        0.136591E-04    0.553182E-06
     1725.00        0.128654E-04    0.128503E-05
     1775.00        0.116839E-04    0.732630E-06
     1825.00        0.932816E-05    0.485600E-06
     1875.00        0.750803E-05    0.367596E-06
     1925.00        0.671689E-05    0.388591E-06
     1975.00        0.554536E-05    0.277707E-06
     2025.00        0.499858E-05    0.258242E-06
     2075.00        0.384868E-05    0.175385E-06
     2125.00        0.410684E-05    0.367744E-06
     2175.00        0.295174E-05    0.152787E-06
     2225.00        0.263208E-05    0.226157E-06
     2275.00        0.244998E-05    0.204576E-06
     2325.00        0.214371E-05    0.165135E-06
     2375.00        0.176981E-05    0.128130E-06
     2425.00        0.180158E-05    0.136571E-06
