 ( Cross-section is:           -2.1830715900 +/-            0.0003933944)
 (                   1            [nmin] )
 (                   2            [nmax] )
 (                   T            [clustering] )
 (                   F            [realwt] )
 (                   0            [colourchoice] )
 (              0.0100            [rtsmin] )
 (              0.0625            [cutoff] )
 (              0.1000            [aii] )
 (              0.1000            [aif] )
 (              0.1000            [afi] )
 (              1.0000            [aff] )
 (              1.0000            [bfi] )
 (              1.0000            [bff] )

    HIST =   1
 10 < m(3456) < 2010                                                                                 
     20.0000         0.00000         0.00000    
     40.0000         0.00000         0.00000    
     60.0000         0.00000         0.00000    
     80.0000         0.00000         0.00000    
     100.000       -0.235342E-06    0.373963E-06
     120.000        0.397891E-04    0.689357E-05
     140.000       -0.490814E-04    0.141655E-05
     160.000       -0.164640E-03    0.319524E-05
     180.000       -0.209195E-02    0.430095E-05
     200.000       -0.678198E-02    0.589477E-05
     220.000       -0.664572E-02    0.583297E-05
     240.000       -0.553239E-02    0.538777E-05
     260.000       -0.449264E-02    0.490607E-05
     280.000       -0.371966E-02    0.448766E-05
     300.000       -0.321962E-02    0.418830E-05
     320.000       -0.294118E-02    0.399936E-05
     340.000       -0.294029E-02    0.397240E-05
     360.000       -0.337260E-02    0.426270E-05
     380.000       -0.364915E-02    0.442279E-05
     400.000       -0.370704E-02    0.445919E-05
     420.000       -0.363057E-02    0.441961E-05
     440.000       -0.350003E-02    0.434840E-05
     460.000       -0.333916E-02    0.425200E-05
     480.000       -0.315937E-02    0.414772E-05
     500.000       -0.297192E-02    0.403039E-05
     520.000       -0.278849E-02    0.391345E-05
     540.000       -0.261443E-02    0.379571E-05
     560.000       -0.244022E-02    0.366822E-05
     580.000       -0.228291E-02    0.356491E-05
     600.000       -0.212566E-02    0.343289E-05
     620.000       -0.197609E-02    0.331678E-05
     640.000       -0.184708E-02    0.321573E-05
     660.000       -0.171652E-02    0.309776E-05
     680.000       -0.160088E-02    0.300432E-05
     700.000       -0.149338E-02    0.289521E-05
     720.000       -0.139049E-02    0.281161E-05
     740.000       -0.129144E-02    0.269790E-05
     760.000       -0.119727E-02    0.260495E-05
     780.000       -0.112096E-02    0.253021E-05
     800.000       -0.104557E-02    0.244104E-05
     820.000       -0.977707E-03    0.235429E-05
     840.000       -0.909932E-03    0.227626E-05
     860.000       -0.846755E-03    0.220177E-05
     880.000       -0.793118E-03    0.212822E-05
     900.000       -0.739953E-03    0.206127E-05
     920.000       -0.690950E-03    0.199521E-05
     940.000       -0.647993E-03    0.194448E-05
     960.000       -0.602144E-03    0.186051E-05
     980.000       -0.561749E-03    0.178114E-05
     1000.00       -0.531279E-03    0.174358E-05
     1020.00       -0.495568E-03    0.169390E-05
     1040.00       -0.465108E-03    0.164766E-05
     1060.00       -0.433916E-03    0.158116E-05
     1080.00       -0.407471E-03    0.153979E-05
     1100.00       -0.384263E-03    0.149651E-05
     1120.00       -0.357147E-03    0.142912E-05
     1140.00       -0.337082E-03    0.138575E-05
     1160.00       -0.318612E-03    0.135694E-05
     1180.00       -0.299558E-03    0.132941E-05
     1200.00       -0.281776E-03    0.129299E-05
     1220.00       -0.265226E-03    0.125076E-05
     1240.00       -0.250423E-03    0.120121E-05
     1260.00       -0.238413E-03    0.116735E-05
     1280.00       -0.222512E-03    0.109756E-05
     1300.00       -0.208255E-03    0.104940E-05
     1320.00       -0.197345E-03    0.104221E-05
     1340.00       -0.186833E-03    0.102399E-05
     1360.00       -0.177802E-03    0.107866E-05
     1380.00       -0.166374E-03    0.106650E-05
     1400.00       -0.157771E-03    0.103340E-05
     1420.00       -0.149319E-03    0.101231E-05
     1440.00       -0.142964E-03    0.991269E-06
     1460.00       -0.133172E-03    0.915915E-06
     1480.00       -0.126832E-03    0.895881E-06
     1500.00       -0.119377E-03    0.830113E-06
     1520.00       -0.113609E-03    0.803447E-06
     1540.00       -0.108248E-03    0.737188E-06
     1560.00       -0.101649E-03    0.640393E-06
     1580.00       -0.965897E-04    0.575591E-06
     1600.00       -0.919795E-04    0.570637E-06
     1620.00       -0.866256E-04    0.592317E-06
     1640.00       -0.823390E-04    0.617815E-06
     1660.00       -0.791377E-04    0.667497E-06
     1680.00       -0.753293E-04    0.768372E-06
     1700.00       -0.716380E-04    0.874912E-06
     1720.00       -0.681083E-04    0.836291E-06
     1740.00       -0.641907E-04    0.820911E-06
     1760.00       -0.611212E-04    0.787287E-06
     1780.00       -0.578497E-04    0.740828E-06
     1800.00       -0.565097E-04    0.774529E-06
     1820.00       -0.528809E-04    0.766865E-06
     1840.00       -0.503271E-04    0.737154E-06
     1860.00       -0.482433E-04    0.672002E-06
     1880.00       -0.463810E-04    0.671137E-06
     1900.00       -0.441821E-04    0.642739E-06
     1920.00       -0.422987E-04    0.610331E-06
     1940.00       -0.404309E-04    0.633128E-06
     1960.00       -0.385708E-04    0.576835E-06
     1980.00       -0.365172E-04    0.579663E-06
     2000.00       -0.343170E-04    0.545543E-06

 AVG = 0.514E+03     RMS = 0.000E+00 INTEGRAL =-0.217E+01

ENTRIES=  32368568 U`FLOW=         0 O`FLOW=    642674


    HIST =   2
 60 < m(3456) < 2010                                                                                 
     65.0000         0.00000         0.00000    
     75.0000         0.00000         0.00000    
     85.0000         0.00000         0.00000    
     95.0000         0.00000         0.00000    
     105.000       -0.470685E-06    0.747927E-06
     115.000       -0.247570E-07    0.147894E-05
     125.000        0.796029E-04    0.137076E-04
     135.000       -0.398196E-04    0.204679E-05
     145.000       -0.583432E-04    0.195889E-05
     155.000       -0.108979E-03    0.272915E-05
     165.000       -0.220300E-03    0.577852E-05
     175.000       -0.606003E-03    0.427722E-05
     185.000       -0.357790E-02    0.747190E-05
     195.000       -0.647369E-02    0.825906E-05
     205.000       -0.709027E-02    0.857682E-05
     215.000       -0.689011E-02    0.846100E-05
     225.000       -0.640133E-02    0.819622E-05
     235.000       -0.581870E-02    0.786037E-05
     245.000       -0.524609E-02    0.749507E-05
     255.000       -0.471480E-02    0.713749E-05
     265.000       -0.427049E-02    0.682307E-05
     275.000       -0.387667E-02    0.650454E-05
     285.000       -0.356265E-02    0.625174E-05
     295.000       -0.332108E-02    0.604104E-05
     305.000       -0.311815E-02    0.585668E-05
     315.000       -0.297391E-02    0.571559E-05
     325.000       -0.290845E-02    0.564230E-05
     335.000       -0.288317E-02    0.559510E-05
     345.000       -0.299742E-02    0.568667E-05
     355.000       -0.326536E-02    0.596421E-05
     365.000       -0.347984E-02    0.614811E-05
     375.000       -0.362428E-02    0.626319E-05
     385.000       -0.367402E-02    0.631058E-05
     395.000       -0.371025E-02    0.634128E-05
     405.000       -0.370382E-02    0.633707E-05
     415.000       -0.365853E-02    0.630392E-05
     425.000       -0.360261E-02    0.626025E-05
     435.000       -0.353409E-02    0.620761E-05
     445.000       -0.346597E-02    0.615159E-05
     455.000       -0.338383E-02    0.607952E-05
     465.000       -0.329450E-02    0.600275E-05
     475.000       -0.320074E-02    0.592217E-05
     485.000       -0.311800E-02    0.586063E-05
     495.000       -0.301770E-02    0.576390E-05
     505.000       -0.292615E-02    0.568230E-05
     515.000       -0.282869E-02    0.558897E-05
     525.000       -0.274829E-02    0.552221E-05
     535.000       -0.265318E-02    0.541788E-05
     545.000       -0.257568E-02    0.535633E-05
     555.000       -0.247960E-02    0.524829E-05
     565.000       -0.240083E-02    0.516135E-05
     575.000       -0.232222E-02    0.508749E-05
     585.000       -0.224361E-02    0.502667E-05
     595.000       -0.215496E-02    0.490587E-05
     605.000       -0.209636E-02    0.483168E-05
     615.000       -0.201714E-02    0.475608E-05
     625.000       -0.193503E-02    0.464978E-05
     635.000       -0.188451E-02    0.461494E-05
     645.000       -0.180965E-02    0.450252E-05
     655.000       -0.174667E-02    0.443608E-05
     665.000       -0.168637E-02    0.434557E-05
     675.000       -0.163315E-02    0.429746E-05
     685.000       -0.156860E-02    0.421790E-05
     695.000       -0.152001E-02    0.413828E-05
     705.000       -0.146676E-02    0.406676E-05
     715.000       -0.141666E-02    0.403384E-05
     725.000       -0.136431E-02    0.393265E-05
     735.000       -0.131673E-02    0.384140E-05
     745.000       -0.126615E-02    0.380255E-05
     755.000       -0.121811E-02    0.370673E-05
     765.000       -0.117644E-02    0.367288E-05
     775.000       -0.113936E-02    0.361116E-05
     785.000       -0.110257E-02    0.355578E-05
     795.000       -0.106497E-02    0.346218E-05
     805.000       -0.102617E-02    0.345171E-05
     815.000       -0.995191E-03    0.337831E-05
     825.000       -0.960223E-03    0.328871E-05
     835.000       -0.925396E-03    0.322806E-05
     845.000       -0.894468E-03    0.321795E-05
     855.000       -0.860611E-03    0.314343E-05
     865.000       -0.832899E-03    0.309086E-05
     875.000       -0.807995E-03    0.304686E-05
     885.000       -0.778241E-03    0.297859E-05
     895.000       -0.753550E-03    0.293422E-05
     905.000       -0.726356E-03    0.290153E-05
     915.000       -0.705190E-03    0.283274E-05
     925.000       -0.676710E-03    0.281565E-05
     935.000       -0.659332E-03    0.277008E-05
     945.000       -0.636655E-03    0.273425E-05
     955.000       -0.613224E-03    0.264710E-05
     965.000       -0.591064E-03    0.261931E-05
     975.000       -0.572387E-03    0.254021E-05
     985.000       -0.551112E-03    0.250126E-05
     995.000       -0.541433E-03    0.250648E-05
     1005.00       -0.521126E-03    0.242794E-05
     1015.00       -0.500499E-03    0.238231E-05
     1025.00       -0.490637E-03    0.241177E-05
     1035.00       -0.471182E-03    0.235420E-05
     1045.00       -0.459033E-03    0.230867E-05
     1055.00       -0.439500E-03    0.223465E-05
     1065.00       -0.428332E-03    0.224009E-05
     1075.00       -0.414868E-03    0.219136E-05
     1085.00       -0.400073E-03    0.216604E-05
     1095.00       -0.392062E-03    0.214315E-05
     1105.00       -0.376465E-03    0.209143E-05
     1115.00       -0.362137E-03    0.204544E-05
     1125.00       -0.352157E-03    0.199835E-05
     1135.00       -0.345539E-03    0.200517E-05
     1145.00       -0.328626E-03    0.191503E-05
     1155.00       -0.322434E-03    0.191555E-05
     1165.00       -0.314790E-03    0.192406E-05
     1175.00       -0.299922E-03    0.185206E-05
     1185.00       -0.299194E-03    0.190908E-05
     1195.00       -0.286966E-03    0.185181E-05
     1205.00       -0.276586E-03    0.180636E-05
     1215.00       -0.270470E-03    0.181198E-05
     1225.00       -0.259981E-03    0.172586E-05
     1235.00       -0.251674E-03    0.170145E-05
     1245.00       -0.249173E-03    0.169720E-05
     1255.00       -0.241241E-03    0.167335E-05
     1265.00       -0.235585E-03    0.162916E-05
     1275.00       -0.227724E-03    0.157170E-05
     1285.00       -0.217301E-03    0.153341E-05
     1295.00       -0.210985E-03    0.150715E-05
     1305.00       -0.205525E-03    0.146153E-05
     1315.00       -0.197991E-03    0.146418E-05
     1325.00       -0.196698E-03    0.148436E-05
     1335.00       -0.189325E-03    0.144374E-05
     1345.00       -0.184341E-03    0.145325E-05
     1355.00       -0.178961E-03    0.151299E-05
     1365.00       -0.176644E-03    0.153845E-05
     1375.00       -0.169255E-03    0.151218E-05
     1385.00       -0.163493E-03    0.150489E-05
     1395.00       -0.162073E-03    0.150319E-05
     1405.00       -0.153469E-03    0.141901E-05
     1415.00       -0.150551E-03    0.143193E-05
     1425.00       -0.148086E-03    0.143178E-05
     1435.00       -0.146345E-03    0.142557E-05
     1445.00       -0.139584E-03    0.137820E-05
     1455.00       -0.135098E-03    0.132139E-05
     1465.00       -0.131247E-03    0.126909E-05
     1475.00       -0.127545E-03    0.124870E-05
     1485.00       -0.126118E-03    0.128536E-05
     1495.00       -0.121374E-03    0.118476E-05
     1505.00       -0.117381E-03    0.116342E-05
     1515.00       -0.116956E-03    0.117667E-05
     1525.00       -0.110262E-03    0.109469E-05
     1535.00       -0.110609E-03    0.107198E-05
     1545.00       -0.105887E-03    0.101259E-05
     1555.00       -0.101579E-03    0.912027E-06
     1565.00       -0.101719E-03    0.899581E-06
     1575.00       -0.980034E-04    0.849385E-06
     1585.00       -0.951760E-04    0.777387E-06
     1595.00       -0.928873E-04    0.782623E-06
     1605.00       -0.910717E-04    0.830977E-06
     1615.00       -0.874500E-04    0.807197E-06
     1625.00       -0.858011E-04    0.867321E-06
     1635.00       -0.839117E-04    0.868643E-06
     1645.00       -0.807664E-04    0.879005E-06
     1655.00       -0.806284E-04    0.894878E-06
     1665.00       -0.776469E-04    0.990850E-06
     1675.00       -0.767904E-04    0.108360E-05
     1685.00       -0.738683E-04    0.108983E-05
     1695.00       -0.730604E-04    0.121526E-05
     1705.00       -0.702156E-04    0.125910E-05
     1715.00       -0.688608E-04    0.119648E-05
     1725.00       -0.673558E-04    0.116886E-05
     1735.00       -0.655328E-04    0.117717E-05
     1745.00       -0.628486E-04    0.114460E-05
     1755.00       -0.598535E-04    0.106904E-05
     1765.00       -0.623889E-04    0.115614E-05
     1775.00       -0.585658E-04    0.104546E-05
     1785.00       -0.571337E-04    0.105001E-05
     1795.00       -0.571702E-04    0.113235E-05
     1805.00       -0.558491E-04    0.105715E-05
     1815.00       -0.527529E-04    0.101481E-05
     1825.00       -0.530088E-04    0.115007E-05
     1835.00       -0.503260E-04    0.104171E-05
     1845.00       -0.503282E-04    0.104335E-05
     1855.00       -0.492675E-04    0.971946E-06
     1865.00       -0.472190E-04    0.928336E-06
     1875.00       -0.467677E-04    0.928537E-06
     1885.00       -0.459944E-04    0.969356E-06
     1895.00       -0.439549E-04    0.929189E-06
     1905.00       -0.444094E-04    0.888357E-06
     1915.00       -0.424673E-04    0.854971E-06
     1925.00       -0.421301E-04    0.871292E-06
     1935.00       -0.407408E-04    0.916735E-06
     1945.00       -0.401209E-04    0.873554E-06
     1955.00       -0.388152E-04    0.797213E-06
     1965.00       -0.383264E-04    0.833963E-06
     1975.00       -0.379859E-04    0.833925E-06
     1985.00       -0.350486E-04    0.805412E-06
     1995.00       -0.345824E-04    0.753297E-06
     2005.00       -0.340516E-04    0.789356E-06

 AVG = 0.514E+03     RMS = 0.000E+00 INTEGRAL =-0.217E+01

ENTRIES=  32368568 U`FLOW=         0 O`FLOW=    642674


    HIST =   3
 250 < m(3456) < 4000                                                                                
     260.000       -0.449264E-02    0.490607E-05
     280.000       -0.371966E-02    0.448766E-05
     300.000       -0.321962E-02    0.418830E-05
     320.000       -0.294118E-02    0.399936E-05
     340.000       -0.294029E-02    0.397240E-05
     360.000       -0.337260E-02    0.426270E-05
     380.000       -0.364915E-02    0.442279E-05
     400.000       -0.370704E-02    0.445919E-05
     420.000       -0.363057E-02    0.441961E-05
     440.000       -0.350003E-02    0.434840E-05
     460.000       -0.333916E-02    0.425200E-05
     480.000       -0.315937E-02    0.414772E-05
     500.000       -0.297192E-02    0.403039E-05
     520.000       -0.278849E-02    0.391345E-05
     540.000       -0.261443E-02    0.379571E-05
     560.000       -0.244022E-02    0.366822E-05
     580.000       -0.228291E-02    0.356491E-05
     600.000       -0.212566E-02    0.343289E-05
     620.000       -0.197609E-02    0.331678E-05
     640.000       -0.184708E-02    0.321573E-05
     660.000       -0.171652E-02    0.309776E-05
     680.000       -0.160088E-02    0.300432E-05
     700.000       -0.149338E-02    0.289521E-05
     720.000       -0.139049E-02    0.281161E-05
     740.000       -0.129144E-02    0.269790E-05
     760.000       -0.119727E-02    0.260495E-05
     780.000       -0.112096E-02    0.253021E-05
     800.000       -0.104557E-02    0.244104E-05
     820.000       -0.977707E-03    0.235429E-05
     840.000       -0.909932E-03    0.227626E-05
     860.000       -0.846755E-03    0.220177E-05
     880.000       -0.793118E-03    0.212822E-05
     900.000       -0.739953E-03    0.206127E-05
     920.000       -0.690950E-03    0.199521E-05
     940.000       -0.647993E-03    0.194448E-05
     960.000       -0.602144E-03    0.186051E-05
     980.000       -0.561749E-03    0.178114E-05
     1000.00       -0.531279E-03    0.174358E-05
     1020.00       -0.495568E-03    0.169390E-05
     1040.00       -0.465108E-03    0.164766E-05
     1060.00       -0.433916E-03    0.158116E-05
     1080.00       -0.407471E-03    0.153979E-05
     1100.00       -0.384263E-03    0.149651E-05
     1120.00       -0.357147E-03    0.142912E-05
     1140.00       -0.337082E-03    0.138575E-05
     1160.00       -0.318612E-03    0.135694E-05
     1180.00       -0.299558E-03    0.132941E-05
     1200.00       -0.281776E-03    0.129299E-05
     1220.00       -0.265226E-03    0.125076E-05
     1240.00       -0.250423E-03    0.120121E-05
     1260.00       -0.238413E-03    0.116735E-05
     1280.00       -0.222512E-03    0.109756E-05
     1300.00       -0.208255E-03    0.104940E-05
     1320.00       -0.197345E-03    0.104221E-05
     1340.00       -0.186833E-03    0.102399E-05
     1360.00       -0.177802E-03    0.107866E-05
     1380.00       -0.166374E-03    0.106650E-05
     1400.00       -0.157771E-03    0.103340E-05
     1420.00       -0.149319E-03    0.101231E-05
     1440.00       -0.142964E-03    0.991269E-06
     1460.00       -0.133172E-03    0.915915E-06
     1480.00       -0.126832E-03    0.895881E-06
     1500.00       -0.119377E-03    0.830113E-06
     1520.00       -0.113609E-03    0.803447E-06
     1540.00       -0.108248E-03    0.737188E-06
     1560.00       -0.101649E-03    0.640393E-06
     1580.00       -0.965897E-04    0.575591E-06
     1600.00       -0.919795E-04    0.570637E-06
     1620.00       -0.866256E-04    0.592317E-06
     1640.00       -0.823390E-04    0.617815E-06
     1660.00       -0.791377E-04    0.667497E-06
     1680.00       -0.753293E-04    0.768372E-06
     1700.00       -0.716380E-04    0.874912E-06
     1720.00       -0.681083E-04    0.836291E-06
     1740.00       -0.641907E-04    0.820911E-06
     1760.00       -0.611212E-04    0.787287E-06
     1780.00       -0.578497E-04    0.740828E-06
     1800.00       -0.565097E-04    0.774529E-06
     1820.00       -0.528809E-04    0.766865E-06
     1840.00       -0.503271E-04    0.737154E-06
     1860.00       -0.482433E-04    0.672002E-06
     1880.00       -0.463810E-04    0.671137E-06
     1900.00       -0.441821E-04    0.642739E-06
     1920.00       -0.422987E-04    0.610331E-06
     1940.00       -0.404309E-04    0.633128E-06
     1960.00       -0.385708E-04    0.576835E-06
     1980.00       -0.365172E-04    0.579663E-06
     2000.00       -0.343170E-04    0.545543E-06
     2020.00       -0.337136E-04    0.557257E-06
     2040.00       -0.315659E-04    0.513290E-06
     2060.00       -0.312724E-04    0.516812E-06
     2080.00       -0.287339E-04    0.488571E-06
     2100.00       -0.287213E-04    0.495782E-06
     2120.00       -0.267067E-04    0.458381E-06
     2140.00       -0.262913E-04    0.480973E-06
     2160.00       -0.249006E-04    0.442790E-06
     2180.00       -0.238253E-04    0.436900E-06
     2200.00       -0.227191E-04    0.433401E-06
     2220.00       -0.210557E-04    0.373325E-06
     2240.00       -0.211536E-04    0.396470E-06
     2260.00       -0.193696E-04    0.377281E-06
     2280.00       -0.193601E-04    0.376504E-06
     2300.00       -0.186117E-04    0.376631E-06
     2320.00       -0.174429E-04    0.357468E-06
     2340.00       -0.170099E-04    0.345998E-06
     2360.00       -0.163272E-04    0.322219E-06
     2380.00       -0.158388E-04    0.319287E-06
     2400.00       -0.149543E-04    0.300782E-06
     2420.00       -0.146046E-04    0.314663E-06
     2440.00       -0.138005E-04    0.282106E-06
     2460.00       -0.135032E-04    0.297788E-06
     2480.00       -0.127443E-04    0.274981E-06
     2500.00       -0.127275E-04    0.282279E-06
     2520.00       -0.113368E-04    0.247683E-06
     2540.00       -0.115375E-04    0.257038E-06
     2560.00       -0.108166E-04    0.243160E-06
     2580.00       -0.111299E-04    0.247506E-06
     2600.00       -0.100484E-04    0.233319E-06
     2620.00       -0.995475E-05    0.228996E-06
     2640.00       -0.924986E-05    0.215176E-06
     2660.00       -0.926220E-05    0.217577E-06
     2680.00       -0.840733E-05    0.201001E-06
     2700.00       -0.837392E-05    0.194359E-06
     2720.00       -0.815211E-05    0.189305E-06
     2740.00       -0.789826E-05    0.189329E-06
     2760.00       -0.724353E-05    0.174527E-06
     2780.00       -0.734905E-05    0.179487E-06
     2800.00       -0.689727E-05    0.179165E-06
     2820.00       -0.679696E-05    0.173571E-06
     2840.00       -0.651422E-05    0.159372E-06
     2860.00       -0.647041E-05    0.175244E-06
     2880.00       -0.603456E-05    0.155714E-06
     2900.00       -0.567394E-05    0.144447E-06
     2920.00       -0.578523E-05    0.153506E-06
     2940.00       -0.551964E-05    0.147440E-06
     2960.00       -0.507720E-05    0.131879E-06
     2980.00       -0.500602E-05    0.131524E-06
     3000.00       -0.497531E-05    0.128346E-06
     3020.00       -0.470090E-05    0.124738E-06
     3040.00       -0.426079E-05    0.120666E-06
     3060.00       -0.444778E-05    0.127701E-06
     3080.00       -0.436508E-05    0.120866E-06
     3100.00       -0.413279E-05    0.122220E-06
     3120.00       -0.399091E-05    0.110695E-06
     3140.00       -0.404150E-05    0.112103E-06
     3160.00       -0.373037E-05    0.999884E-07
     3180.00       -0.352690E-05    0.980392E-07
     3200.00       -0.359907E-05    0.103705E-06
     3220.00       -0.347202E-05    0.953870E-07
     3240.00       -0.322571E-05    0.919913E-07
     3260.00       -0.299540E-05    0.778171E-07
     3280.00       -0.293294E-05    0.778514E-07
     3300.00       -0.301245E-05    0.830987E-07
     3320.00       -0.299328E-05    0.826586E-07
     3340.00       -0.271031E-05    0.750197E-07
     3360.00       -0.287294E-05    0.800422E-07
     3380.00       -0.260116E-05    0.712204E-07
     3400.00       -0.256252E-05    0.701575E-07
     3420.00       -0.242274E-05    0.670552E-07
     3440.00       -0.245641E-05    0.665380E-07
     3460.00       -0.233783E-05    0.647535E-07
     3480.00       -0.225407E-05    0.600642E-07
     3500.00       -0.212794E-05    0.561965E-07
     3520.00       -0.206889E-05    0.564308E-07
     3540.00       -0.197890E-05    0.519970E-07
     3560.00       -0.211282E-05    0.597557E-07
     3580.00       -0.192573E-05    0.501911E-07
     3600.00       -0.191356E-05    0.507059E-07
     3620.00       -0.185020E-05    0.477286E-07
     3640.00       -0.168826E-05    0.452513E-07
     3660.00       -0.171325E-05    0.434178E-07
     3680.00       -0.164103E-05    0.427572E-07
     3700.00       -0.156108E-05    0.424212E-07
     3720.00       -0.153947E-05    0.429420E-07
     3740.00       -0.152286E-05    0.433512E-07
     3760.00       -0.150858E-05    0.417204E-07
     3780.00       -0.144200E-05    0.404895E-07
     3800.00       -0.131946E-05    0.346292E-07
     3820.00       -0.135984E-05    0.370966E-07
     3840.00       -0.125469E-05    0.335800E-07
     3860.00       -0.129028E-05    0.374622E-07
     3880.00       -0.124134E-05    0.375876E-07
     3900.00       -0.121057E-05    0.348072E-07
     3920.00       -0.118060E-05    0.363034E-07
     3940.00       -0.118351E-05    0.346977E-07
     3960.00       -0.110958E-05    0.325586E-07
     3980.00       -0.108860E-05    0.327984E-07

 AVG = 0.605E+03     RMS = 0.000E+00 INTEGRAL =-0.176E+01

ENTRIES=  25876008 U`FLOW=   6876243 O`FLOW=    258991


    HIST =   4
 250 < m(3456) < 10000                                                                               
     275.000       -0.394914E-02    0.287036E-05
     325.000       -0.297622E-02    0.250665E-05
     375.000       -0.355075E-02    0.272029E-05
     425.000       -0.359301E-02    0.273967E-05
     475.000       -0.320295E-02    0.260325E-05
     525.000       -0.274640E-02    0.242896E-05
     575.000       -0.232024E-02    0.224626E-05
     625.000       -0.194854E-02    0.206744E-05
     675.000       -0.163096E-02    0.190091E-05
     725.000       -0.136612E-02    0.174771E-05
     775.000       -0.114029E-02    0.160142E-05
     825.000       -0.960291E-03    0.147459E-05
     875.000       -0.806659E-03    0.135360E-05
     925.000       -0.680849E-03    0.125284E-05
     975.000       -0.573844E-03    0.114298E-05
     1025.00       -0.488496E-03    0.106046E-05
     1075.00       -0.414967E-03    0.979679E-06
     1125.00       -0.352985E-03    0.898085E-06
     1175.00       -0.304661E-03    0.844252E-06
     1225.00       -0.261577E-03    0.781250E-06
     1275.00       -0.226567E-03    0.707566E-06
